filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022052,965.087,830.079,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060201-2021060202.nc,1314022052,791.581,698.215,41,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,443.96,392.903,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,1110.785,769.266,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,895.853,785.945,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060202-2021060203.nc,1314022052,1090.43,908.967,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060203-2021060204.nc,1314022052,1145.507,972.847,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060200-2021060203.nc,862536750,983.459,814.961,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060204-2021060205.nc,1314022052,1105.579,947.537,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,911.291,771.595,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,1168.247,913.919,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,1089.263,730.3,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,1145.293,971.015,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060205-2021060206.nc,1314022052,736.82,658.052,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060206-2021060207.nc,1314022052,1142.732,985.404,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060203-2021060206.nc,862536750,654.829,577.051,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060207-2021060208.nc,1314022052,527.489,491.395,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060203-2021060206.nc,464964613,1442.682,1156.566,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060206-2021060209.nc,1573424722,706.605,591.89,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060206-2021060209.nc,114693380,1369.981,978.448,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060206-2021060209.nc,5919016657,803.038,719.299,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060208-2021060209.nc,1314022052,1127.337,948.994,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060209-2021060210.nc,1314022052,1152.366,974.305,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060206-2021060209.nc,862536750,731.109,635.601,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060210-2021060211.nc,1314022052,1096.215,937.432,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060206-2021060209.nc,464964613,1356.556,1128.37,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060209-2021060212.nc,1573424722,956.211,738.167,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060209-2021060212.nc,114693380,1118.456,785.448,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060209-2021060212.nc,5919016657,810.071,703.797,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060211-2021060212.nc,1314022052,930.477,794.794,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060212-2021060213.nc,1314022052,1367.487,1156.325,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060209-2021060212.nc,862536750,1148.037,959.317,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060213-2021060214.nc,1314022052,708.178,622.647,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060209-2021060212.nc,464964613,1375.934,1155.382,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060212-2021060215.nc,1573424722,425.458,378.577,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060212-2021060215.nc,114693380,1160.586,841.564,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060212-2021060215.nc,5919016657,1148.567,979.972,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060214-2021060215.nc,1314022052,951.043,812.87,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060215-2021060216.nc,1314022052,1206.995,1013.155,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060212-2021060215.nc,862536750,809.985,710.759,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060216-2021060217.nc,1314022052,938.948,799.953,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060212-2021060215.nc,464964613,1392.621,1165.797,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060215-2021060218.nc,1573424722,1252.461,1002.381,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060215-2021060218.nc,114693380,1364.438,922.187,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060215-2021060218.nc,5919016657,812.874,710.679,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060217-2021060218.nc,1314022052,515.662,479.086,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060218-2021060219.nc,1314022052,1137.581,965.959,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060215-2021060218.nc,862536750,1149.413,960.358,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060219-2021060220.nc,1314022052,1112.504,948.654,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060215-2021060218.nc,464964613,1344.329,1124.491,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060218-2021060221.nc,1573424722,1210.177,940.254,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060218-2021060221.nc,114693380,1089.931,749.942,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060218-2021060221.nc,5919016657,827.646,721.364,103,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060220-2021060221.nc,1314022052,929.581,790.15,41,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060221-2021060222.nc,1314022052,1302.926,1113.492,41,1,2025-12-11 17:36:00.525051
lfric_name_2021060218-2021060221.nc,1314022052,1408.306,1171.569,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060222-2021060223.nc,1314022052,820.334,711.734,41,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060218-2021060221.nc,464964613,1201.12,999.296,29,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_1hr_2021060221-2021060300.nc,1573424722,1485.273,1140.394,330,1,2025-12-11 17:36:00.525051
lfric_gl_std_levs_diags_3hr_2021060221-2021060300.nc,114693380,1224.239,797.448,57,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_1hr_2021060221-2021060300.nc,5919016657,868.332,766.357,103,1,2025-12-11 17:36:00.525051
lfric_gl_model_levs_diags_3hr_2021060221-2021060300.nc,464964613,1209.055,1006.192,29,1,2025-12-11 17:36:00.525051
lfric_ver_tp0.nc,303654045,329.862,305.48,46,1,2025-12-11 17:36:00.525051
lfric_ver.nc,1137088816,1154.969,910.884,167,1,2025-12-11 17:36:00.525051
lfric_name_2021060221-2021060300.nc,862536750,991.538,815.885,59,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060223-2021060300.nc,1314022052,1188.896,997.117,41,1,2025-12-11 17:36:00.525051
lfric_ppscreen.nc,1394639399,1066.468,918.362,41,1,2025-12-11 17:36:00.525051
lfric_bg_for_hofx.nc,37779248424,1243.923,1073.096,957,1,2025-12-11 17:36:00.525051
lfric_bg_for_land_hofx.nc,60337359,297.863,211.12,41,1,2025-12-11 17:36:00.525051
lfric_initial.nc,886433697,1156.726,992.411,29,1,2025-12-11 17:36:00.525051
lfric_ppvar_2021060200-2021060201.nc,1314022052,1725.036,1409.245,41,1,2025-12-11 17:44:26.244542
lfric_ppvar_2021060201-2021060202.nc,1314022052,1897.791,1574.881,41,1,2025-12-11 17:44:26.244542
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,1617.511,1210.908,330,1,2025-12-11 17:44:26.244542
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,1498.359,935.702,57,1,2025-12-11 17:44:26.244542
