filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022020,1309.658,1067.839,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060201-2021060202.nc,1314022020,1403.654,1138.847,41,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424674,183.794,143.529,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693348,436.913,372.075,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016625,866.62,743.455,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060202-2021060203.nc,1314022020,1731.201,1308.976,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060203-2021060204.nc,1314022020,1448.383,1168.731,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060200-2021060203.nc,862536694,905.385,763.574,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060204-2021060205.nc,1314022020,1631.408,1282.978,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964589,1470.833,1173.837,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424674,382.439,352.245,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693348,1747.989,1134.618,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016625,691.301,621.893,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060205-2021060206.nc,1314022020,520.293,482.6,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060206-2021060207.nc,1314022020,1617.698,1323.88,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060203-2021060206.nc,862536694,335.7,315.211,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060207-2021060208.nc,1314022020,1657.285,1349.877,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060203-2021060206.nc,464964589,1233.029,1040.981,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060206-2021060209.nc,1573424674,437.144,401.198,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060206-2021060209.nc,114693348,1636.313,1113.213,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060206-2021060209.nc,5919016625,1161.145,988.725,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060208-2021060209.nc,1314022020,1385.707,1127.578,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060209-2021060210.nc,1314022020,1580.442,1274.723,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060206-2021060209.nc,862536694,1152.342,917.253,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060210-2021060211.nc,1314022020,1612.032,1292.029,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060206-2021060209.nc,464964589,1145.736,957.978,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060209-2021060212.nc,1573424674,368.953,343.608,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060209-2021060212.nc,114693348,1714.828,1132.339,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060209-2021060212.nc,5919016625,1336.608,1118.583,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060211-2021060212.nc,1314022020,1653.055,1319.478,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060212-2021060213.nc,1314022020,1461.088,1190.921,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060209-2021060212.nc,862536694,1049.401,891.7,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060213-2021060214.nc,1314022020,1126.129,958.588,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060209-2021060212.nc,464964589,1449.458,1179.664,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060212-2021060215.nc,1573424674,401.248,371.47,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060212-2021060215.nc,114693348,1558.229,1063.532,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060212-2021060215.nc,5919016625,1243.645,1049.61,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060214-2021060215.nc,1314022020,1688.572,1337.839,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060215-2021060216.nc,1314022020,1208.15,976.401,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060212-2021060215.nc,862536694,1068.532,902.483,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060216-2021060217.nc,1314022020,1555.82,1250.794,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060212-2021060215.nc,464964589,1545.712,1242.303,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060215-2021060218.nc,1573424674,377.295,351.05,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060215-2021060218.nc,114693348,1847.547,1201.694,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060215-2021060218.nc,5919016625,1347.667,1122.936,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060217-2021060218.nc,1314022020,1605.073,1282.158,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060218-2021060219.nc,1314022020,1454.433,1184.003,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060215-2021060218.nc,862536694,1513.389,1204.77,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060219-2021060220.nc,1314022020,1583.811,1269.303,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060215-2021060218.nc,464964589,1703.908,1341.84,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060218-2021060221.nc,1573424674,376.016,350.065,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060218-2021060221.nc,114693348,681.439,568.672,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060218-2021060221.nc,5919016625,1301.976,1090.724,103,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060220-2021060221.nc,1314022020,1493.446,1211.784,41,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060221-2021060222.nc,1314022020,1480.483,1203.648,41,1,2025-12-01 17:16:06.298027
lfric_name_2021060218-2021060221.nc,862536694,1146.593,957.918,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060222-2021060223.nc,1314022020,1361.746,1121.005,41,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060218-2021060221.nc,464964589,1589.622,1267.281,29,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_1hr_2021060221-2021060300.nc,1573424674,332.712,311.908,330,1,2025-12-01 17:16:06.298027
lfric_gl_std_levs_diags_3hr_2021060221-2021060300.nc,114693348,1758.101,1170.585,57,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_1hr_2021060221-2021060300.nc,5919016625,1301.868,1086.935,103,1,2025-12-01 17:16:06.298027
lfric_gl_model_levs_diags_3hr_2021060221-2021060300.nc,464964589,1160.167,973.711,29,1,2025-12-01 17:16:06.298027
lfric_ver_tp0.nc,303654013,1026.4,809.916,46,1,2025-12-01 17:16:06.298027
lfric_ver.nc,1137088784,352.414,329.952,167,1,2025-12-01 17:16:06.298027
lfric_name_2021060221-2021060300.nc,862536694,1043.112,883.797,59,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060223-2021060300.nc,1314022020,1591.454,1272.893,41,1,2025-12-01 17:16:06.298027
lfric_ppscreen.nc,1394639367,1366.415,1072.26,41,1,2025-12-01 17:16:06.298027
lfric_bg_for_hofx.nc,37779248424,1086.714,930.855,957,1,2025-12-01 17:16:06.298027
lfric_bg_for_land_hofx.nc,60337359,363.634,269.61,41,1,2025-12-01 17:16:06.298027
lfric_initial.nc,886433697,1466.259,1096.387,29,1,2025-12-01 17:16:06.298027
lfric_ppvar_2021060200-2021060201.nc,1314022020,1159.917,968.251,41,1,2025-12-01 17:25:53.491962
lfric_ppvar_2021060201-2021060202.nc,1314022020,1568.898,1241.692,41,1,2025-12-01 17:25:53.491962
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424674,320.642,295.103,330,1,2025-12-01 17:25:53.491962
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693348,764.775,616.248,57,1,2025-12-01 17:25:53.491962
