filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022052,1872.769,1530.203,41,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060201-2021060202.nc,1314022052,1947.478,1598.097,41,1,2025-12-15 22:21:28.044545
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,1901.214,1343.428,330,1,2025-12-15 22:21:28.044545
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,1861.247,1090.676,57,1,2025-12-15 22:21:28.044545
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,1979.331,1600.305,103,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060202-2021060203.nc,1314022052,1832.066,1453.916,41,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060203-2021060204.nc,1314022052,1867.62,1511.811,41,1,2025-12-15 22:21:28.044545
lfric_name_2021060200-2021060203.nc,862536750,1865.885,1416.846,59,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060204-2021060205.nc,1314022052,1790.074,1449.501,41,1,2025-12-15 22:21:28.044545
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,1830.031,1425.345,29,1,2025-12-15 22:21:28.044545
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,1872.931,1343.766,330,1,2025-12-15 22:21:28.044545
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,1914.181,1192.909,57,1,2025-12-15 22:21:28.044545
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,1909.607,1541.987,103,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060205-2021060206.nc,1314022052,2092.416,1636.742,41,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060206-2021060207.nc,1314022052,1966.151,1588.043,41,1,2025-12-15 22:21:28.044545
lfric_name_2021060203-2021060206.nc,862536750,2265.629,1654.607,59,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060207-2021060208.nc,1314022052,1816.787,1491.224,41,1,2025-12-15 22:21:28.044545
lfric_gl_model_levs_diags_3hr_2021060203-2021060206.nc,464964613,2226.117,1724.78,29,1,2025-12-15 22:21:28.044545
lfric_gl_std_levs_diags_1hr_2021060206-2021060209.nc,1573424722,1991.369,1453.228,330,1,2025-12-15 22:21:28.044545
lfric_gl_std_levs_diags_3hr_2021060206-2021060209.nc,114693380,2041.917,1216.849,57,1,2025-12-15 22:21:28.044545
lfric_gl_model_levs_diags_1hr_2021060206-2021060209.nc,5919016657,1923.949,1573.676,103,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060208-2021060209.nc,1314022052,1794.473,1465.137,41,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060209-2021060210.nc,1314022052,1916.078,1553.993,41,1,2025-12-15 22:21:28.044545
lfric_name_2021060206-2021060209.nc,862536750,1879.565,1449.962,59,1,2025-12-15 22:21:28.044545
lfric_ppvar_2021060210-2021060211.nc,1314022052,1959.48,1585.94,41,1,2025-12-15 22:21:28.044545
lfric_gl_model_levs_diags_3hr_2021060206-2021060209.nc,464964613,1884.835,1507.965,29,1,2025-12-15 22:21:28.044545
