filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022052,3522.722,2430.195,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060201-2021060202.nc,1314022052,3511.289,2488.315,41,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,3439.27,1880.788,330,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,3448.852,1527.972,57,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,2855.334,1867.965,103,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060202-2021060203.nc,1314022052,3431.888,2373.643,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060203-2021060204.nc,1314022052,3416.011,2416.045,41,2,2025-12-11 17:36:00.857619
lfric_name_2021060200-2021060203.nc,862536750,3641.631,2425.514,59,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060204-2021060205.nc,1314022052,3637.297,2669.243,41,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,3420.231,2343.088,29,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,3561.11,2126.323,330,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,3417.135,1579.351,57,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,2155.082,1329.869,103,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060205-2021060206.nc,1314022052,3412.675,2380.265,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060206-2021060207.nc,1314022052,3419.829,2405.493,41,2,2025-12-11 17:36:00.857619
lfric_name_2021060203-2021060206.nc,862536750,3616.28,2397.123,59,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060207-2021060208.nc,1314022052,3430.624,2432.184,41,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_3hr_2021060203-2021060206.nc,464964613,3509.431,2461.931,29,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_1hr_2021060206-2021060209.nc,1573424722,3414.942,1987.341,330,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_3hr_2021060206-2021060209.nc,114693380,3432.656,1582.557,57,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_1hr_2021060206-2021060209.nc,5919016657,3191.314,2239.064,103,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060208-2021060209.nc,1314022052,2992.849,1960.172,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060209-2021060210.nc,1314022052,3507.556,2500.985,41,2,2025-12-11 17:36:00.857619
lfric_name_2021060206-2021060209.nc,862536750,3357.725,2152.694,59,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060210-2021060211.nc,1314022052,3526.452,2530.531,41,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_3hr_2021060206-2021060209.nc,464964613,3394.526,2285.897,29,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_1hr_2021060209-2021060212.nc,1573424722,3523.197,2141.258,330,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_3hr_2021060209-2021060212.nc,114693380,3432.639,1593.794,57,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_1hr_2021060209-2021060212.nc,5919016657,3335.962,2332.439,103,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060211-2021060212.nc,1314022052,1740.661,1024.193,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060212-2021060213.nc,1314022052,3396.696,2346.357,41,2,2025-12-11 17:36:00.857619
lfric_name_2021060209-2021060212.nc,862536750,3375.309,2237.395,59,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060213-2021060214.nc,1314022052,3415.364,2503.069,41,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_3hr_2021060209-2021060212.nc,464964613,884.007,472.978,29,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_1hr_2021060212-2021060215.nc,1573424722,3364.965,2017.333,330,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_3hr_2021060212-2021060215.nc,114693380,3328.159,1608.77,57,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_1hr_2021060212-2021060215.nc,5919016657,2709.025,1798.729,103,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060214-2021060215.nc,1314022052,3303.869,2342.377,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060215-2021060216.nc,1314022052,3326.932,2349.943,41,2,2025-12-11 17:36:00.857619
lfric_name_2021060212-2021060215.nc,862536750,3469.897,2414.863,59,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060216-2021060217.nc,1314022052,3435.461,2498.529,41,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_3hr_2021060212-2021060215.nc,464964613,3490.672,2461.442,29,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_1hr_2021060215-2021060218.nc,1573424722,3319.31,2023.883,330,2,2025-12-11 17:36:00.857619
lfric_gl_std_levs_diags_3hr_2021060215-2021060218.nc,114693380,3238.195,1453.173,57,2,2025-12-11 17:36:00.857619
lfric_gl_model_levs_diags_1hr_2021060215-2021060218.nc,5919016657,3468.347,2600.635,103,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060217-2021060218.nc,1314022052,2243.96,1418.368,41,2,2025-12-11 17:36:00.857619
lfric_ppvar_2021060218-2021060219.nc,1314022052,3281.259,2310.532,41,2,2025-12-11 17:36:00.857619
