filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022052,6478.166,3899.229,41,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060201-2021060202.nc,1314022052,1934.175,589.186,41,4,2025-12-11 21:48:56.698408
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,1979.606,559.338,330,4,2025-12-11 21:48:56.698408
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,6642.485,1618.405,57,4,2025-12-11 21:48:56.698408
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,4967.147,2382.07,103,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060202-2021060203.nc,1314022052,6736.666,4035.782,41,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060203-2021060204.nc,1314022052,5537.43,3084.206,41,4,2025-12-11 21:48:56.698408
lfric_name_2021060200-2021060203.nc,862536750,6683.256,3655.814,59,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060204-2021060205.nc,1314022052,6386.668,4071.929,41,4,2025-12-11 21:48:56.698408
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,7136.643,3454.217,29,4,2025-12-11 21:48:56.698408
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,1874.339,540.963,330,4,2025-12-11 21:48:56.698408
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,4850.17,1380.539,57,4,2025-12-11 21:48:56.698408
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,4960.134,2379.142,103,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060205-2021060206.nc,1314022052,5972.986,3552.331,41,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060206-2021060207.nc,1314022052,3523.478,1361.605,41,4,2025-12-11 21:48:56.698408
lfric_name_2021060203-2021060206.nc,862536750,6437.834,3605.98,59,4,2025-12-11 21:48:56.698408
lfric_ppvar_2021060207-2021060208.nc,1314022052,6475.564,4199.228,41,4,2025-12-11 21:48:56.698408
