filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022052,1992.082,1668.251,41,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060201-2021060202.nc,1314022052,1841.403,1560.34,41,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,1769.047,1332.787,330,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,1920.29,1248.306,57,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,1418.698,1215.312,103,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060202-2021060203.nc,1314022052,1095.72,986.083,41,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060203-2021060204.nc,1314022052,1879.48,1569.739,41,1,2025-12-11 17:35:37.774734
lfric_name_2021060200-2021060203.nc,862536750,2099.114,1682.14,59,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060204-2021060205.nc,1314022052,2273.451,1881.111,41,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,1973.238,1567.299,29,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,2083.877,1516.42,330,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,2276.94,1382.226,57,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,1712.364,1487.558,103,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060205-2021060206.nc,1314022052,1945.541,1586.646,41,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060206-2021060207.nc,1314022052,1063.571,968.526,41,1,2025-12-11 17:35:37.774734
lfric_name_2021060203-2021060206.nc,862536750,2167.766,1705.019,59,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060207-2021060208.nc,1314022052,1740.521,1443.252,41,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_3hr_2021060203-2021060206.nc,464964613,1825.03,1497.813,29,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_1hr_2021060206-2021060209.nc,1573424722,693.317,617.69,330,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_3hr_2021060206-2021060209.nc,114693380,2133.358,1370.935,57,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_1hr_2021060206-2021060209.nc,5919016657,1496.062,1272.427,103,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060208-2021060209.nc,1314022052,2202.956,1817.157,41,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060209-2021060210.nc,1314022052,1852.805,1541.222,41,1,2025-12-11 17:35:37.774734
lfric_name_2021060206-2021060209.nc,862536750,2163.839,1731.729,59,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060210-2021060211.nc,1314022052,1815.927,1508.855,41,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_3hr_2021060206-2021060209.nc,464964613,1861.344,1500.457,29,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_1hr_2021060209-2021060212.nc,1573424722,1824.093,1385.438,330,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_3hr_2021060209-2021060212.nc,114693380,1839.045,1274.528,57,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_1hr_2021060209-2021060212.nc,5919016657,1592.711,1397.207,103,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060211-2021060212.nc,1314022052,1747.274,1447.972,41,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060212-2021060213.nc,1314022052,1898.308,1624.515,41,1,2025-12-11 17:35:37.774734
lfric_name_2021060209-2021060212.nc,862536750,1947.12,1617.939,59,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060213-2021060214.nc,862536750,1964.967,1674.655,41,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_3hr_2021060209-2021060212.nc,464964613,1896.31,1590.842,29,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_1hr_2021060212-2021060215.nc,1573424722,999.572,851.581,330,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_3hr_2021060212-2021060215.nc,114693380,2158.195,1357.487,57,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_1hr_2021060212-2021060215.nc,5919016657,1426.229,1238.84,103,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060214-2021060215.nc,1314022052,1858.284,1559.591,41,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060215-2021060216.nc,1314022052,1713.947,1433.848,41,1,2025-12-11 17:35:37.774734
lfric_name_2021060212-2021060215.nc,862536750,1886.028,1521.827,59,1,2025-12-11 17:35:37.774734
lfric_ppvar_2021060216-2021060217.nc,1314022052,1176.017,1063.785,41,1,2025-12-11 17:35:37.774734
lfric_gl_model_levs_diags_3hr_2021060212-2021060215.nc,464964613,1978.292,1653.951,29,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_1hr_2021060215-2021060218.nc,1573424722,1888.911,1415.017,330,1,2025-12-11 17:35:37.774734
lfric_gl_std_levs_diags_3hr_2021060215-2021060218.nc,114693380,2244.025,1419.718,57,1,2025-12-11 17:35:37.774734
